metric,category,count,amount,section,dtype,map_kind,geo_level,geo_name,year,quarter,registeredUsers,appOpens,brand,brand_count,brand_pct,name,level,period,geo,section_type
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,4325.0,0.01614131205541415,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,4294.0,0.01602561710195338,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,2971.0,0.011088055055869466,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,23151.0,0.08640173766355908,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,296493.0,6196436.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,71995.0,0.2428219215967999,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,68314.0,0.23040678869315634,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,50714.0,0.1710461967061617,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,36932.0,0.12456280586725488,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,20993.0,0.07080436974903286,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,5335.0,0.01799367944605775,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,4712.0,0.01589244940015447,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,4635.0,0.01563274681021137,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lenovo,4516.0,0.015231388262117486,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,3173.0,0.010701770362200795,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,25174.0,0.08490588310685244,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,7826197.0,178263986.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,1998766.0,0.25539428665033603,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,1484289.0,0.18965648321911652,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,1238728.0,0.15827968552286634,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,909331.0,0.11619066067465462,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,436979.0,0.05583542044750471,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,333567.0,0.042621850689421696,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,225852.0,0.02885846088464167,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,223909.0,0.028610192153353666,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,142660.0,0.018228521464512076,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,124278.0,0.015879743379830585,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,707838.0,0.09044469491376207,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,8391139.0,142852253.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,2125586.0,0.2533131676164583,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,1585854.0,0.18899150639740325,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,1364186.0,0.16257459207862007,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,1002444.0,0.11946459235152701,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,458450.0,0.05463501438839233,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,366179.0,0.04363877180439986,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,233802.0,0.02786296353808464,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,231246.0,0.027558356499636106,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,150807.0,0.017972172788461735,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,127388.0,0.015181252509343487,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,745197.0,0.08880761002767323,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,9044174.0,190025029.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,2264717.0,0.2504061730789346,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,1707446.0,0.18878960090772248,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,1516602.0,0.16768828198130642,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,1106202.0,0.12231100374672137,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,485868.0,0.05372165550994486,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,406930.0,0.04499360582845929,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,244532.0,0.027037516084940427,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,238737.0,0.02639677210986874,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,159503.0,0.0176359941770249,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,131036.0,0.014488443057375941,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,782601.0,0.08653095351770101,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,9747968.0,243433752.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,2416705.0,0.24791884831792635,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,1842707.0,0.18903498657361206,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,1673743.0,0.17170173312017437,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,1209582.0,0.12408555300961185,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,518592.0,0.0532000105047534,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,452392.0,0.04640885156783445,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,256533.0,0.0263165615644204,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,246834.0,0.025321584970324072,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,168898.0,0.01732648281159725,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lenovo,134947.0,0.013843603097589158,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,827035.0,0.08484178446215662,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,391900.0,7147233.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,100364.0,0.2560959428425619,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,82358.0,0.21015054860933913,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,54965.0,0.14025261546312834,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,38778.0,0.0989487114059709,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,19244.0,0.04910436335799949,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,18803.0,0.04797907629497321,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,14926.0,0.038086246491451904,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,13118.0,0.033472824700178615,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,8459.0,0.021584587905077827,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,7167.0,0.018287828527685634,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,33718.0,0.08603725440163307,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,430639.0,5310126.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,109624.0,0.25456124503354316,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,90927.0,0.2111443691816115,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,61868.0,0.1436655760393276,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,43887.0,0.10191134569790475,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,21236.0,0.049312765448554355,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,20388.0,0.04734359869867801,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,15482.0,0.03595122596885094,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,13908.0,0.0322961924024531,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,9221.0,0.021412366274304,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,7481.0,0.017371859028095456,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,36617.0,0.0850294562266771,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,474962.0,6129766.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,119983.0,0.2526159987535845,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,101577.0,0.21386342486346277,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,69991.0,0.14736126258521734,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,49411.0,0.1040314804131699,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,24328.0,0.05122093978044559,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,21967.0,0.04625001579073695,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,16389.0,0.034505918368206295,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,14656.0,0.030857205418538747,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,9964.0,0.02097852038689411,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,7790.0,0.016401312104968396,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,38906.0,0.08191392153477542,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,527584.0,10991118.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,132099.0,0.2503847728513374,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,114296.0,0.21664038333232244,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,78921.0,0.14958944926305573,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,55468.0,0.10513586462061018,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,28000.0,0.05307211742585067,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,24214.0,0.04589600897676958,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,17571.0,0.033304649117486505,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,15500.0,0.029379207860738762,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,10821.0,0.020510477952326075,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lenovo,8172.0,0.01548947655728756,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,42522.0,0.08059759204221507,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,10259843.0,165605122.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,2375291.0,0.23151338670581997,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,2206536.0,0.21506527926401992,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,2139753.0,0.20855611533236912,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,1429059.0,0.13928663430814683,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,411217.0,0.040080242943288706,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,377075.0,0.03675251170997451,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,216733.0,0.021124397322649088,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,183981.0,0.017932145745310137,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,152517.0,0.014865432151349684,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,119412.0,0.011638774589435725,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,648269.0,0.06318507992763632,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,11392657.0,155264359.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,2596510.0,0.22791083765622014,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,2517289.0,0.2209571480998682,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,2358840.0,0.20704915455630762,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,1638925.0,0.14385801310440577,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,464677.0,0.04078741245347771,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,399962.0,0.0351069991837725,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,225499.0,0.019793363391876012,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,199446.0,0.017506539519271055,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,159087.0,0.013963994527352136,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,128197.0,0.011252598932803823,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,704225.0,0.06181393857464505,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,12467847.0,184402472.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,2833786.0,0.22728751804541714,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,2792901.0,0.22400828306603376,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,2570866.0,0.20619967505215617,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,1827108.0,0.14654559042952645,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,525717.0,0.04216582061040691,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,425591.0,0.03413508362751003,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,236755.0,0.01898924489528946,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,211958.0,0.01700036902923175,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,164618.0,0.013203402319582523,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,135946.0,0.010903727002745542,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,742601.0,0.05956128592210026,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,13605203.0,230497353.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,3159752.0,0.23224585476600385,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,2998305.0,0.2203792916577577,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,2800655.0,0.20585176127103727,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,2016643.0,0.14822586623661552,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,592948.0,0.04358244415757707,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,456563.0,0.03355797043234122,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,249222.0,0.018318139023724967,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lenovo,223106.0,0.016398579278824432,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,170289.0,0.012516461533135521,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,144035.0,0.010586758609922984,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,793685.0,0.05833687303305948,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,7018770.0,157793468.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,1753322.0,0.24980473786717616,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,1400065.0,0.19947440933382915,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,1250165.0,0.17811739093886822,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,881733.0,0.12562500267140825,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,364011.0,0.05186250582366996,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,308315.0,0.043927212317827764,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,143514.0,0.020447172367808034,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,137007.0,0.01952008685282464,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,123916.0,0.017654945239692996,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,80705.0,0.011498453432723967,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,576017.0,0.08206808315417088,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,7682878.0,143650123.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,1914791.0,0.24922834906398358,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,1520490.0,0.19790630542356652,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,1398622.0,0.18204402048294924,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,984512.0,0.12814364617009408,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,407778.0,0.05307620399542984,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,326534.0,0.04250152091442816,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,151138.0,0.019672055185569783,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,142338.0,0.018526651080493534,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,133152.0,0.017331005386262803,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,83928.0,0.010924031333049932,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,619595.0,0.08064621096417254,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,8398816.0,188614769.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,2075024.0,0.24706149057200444,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,1655037.0,0.19705598979665706,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,1573430.0,0.18733950118683396,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,1092131.0,0.13003392382926354,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,459785.0,0.05474402582459242,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,348330.0,0.041473702960036274,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,158324.0,0.018850752296514176,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,149108.0,0.01775345477267272,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,142260.0,0.016938101751484972,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,87838.0,0.010458378895310958,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,657549.0,0.07829067811462949,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,9129873.0,236101307.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,2236661.0,0.24498270676930556,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,1795147.0,0.19662343605436788,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,1744266.0,0.19105041220179075,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,1196039.0,0.13100280803467912,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,514733.0,0.056378987966207196,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,374080.0,0.040973187688372006,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,165075.0,0.018080755340189287,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,156430.0,0.017133863745968866,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,151226.0,0.016563866770107318,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lenovo,91990.0,0.010075715182456535,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,704226.0,0.07713426024655545,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,1106025.0,14640104.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,333918.0,0.3019081847155354,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,165251.0,0.14940982346691983,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,142220.0,0.1285866051852354,,,2020Q1,country:india,aggregated/user
